"","id","start","end","PPTESTCD","PPORRES","exclude"
"207",15,0,8,"clast.pred",335.539687633441,NA
"208",15,0,8,"half.life",8.33958463138042,NA
"209",15,0,8,"span.ratio",0.203847082935425,NA
"210",15,0,8,"aucinf.obs",8965.69835367091,NA
"211",16,0,8,"auclast",3891.35155439126,NA
"212",16,0,8,"cmax",1452.68709724579,NA
"213",16,0,8,"tmax",0.2,NA
"214",16,0,8,"tlast",8,NA
"215",16,0,8,"clast.obs",223.898089878771,NA
"216",16,0,8,"lambda.z",0.124638290834984,NA
"217",16,0,8,"r.squared",0.999915150413376,NA
"218",16,0,8,"adj.r.squared",0.999911886967736,NA
"219",16,0,8,"lambda.z.time.first",5.3,NA
"220",16,0,8,"lambda.z.n.points",28,NA
"221",16,0,8,"clast.pred",223.61369740349,NA
"222",16,0,8,"half.life",5.56126994293946,NA
"223",16,0,8,"span.ratio",0.485500619049773,NA
"224",16,0,8,"aucinf.obs",5687.73441858828,NA
"225",17,0,8,"auclast",4968.75407441131,NA
"226",17,0,8,"cmax",1504.97545876236,NA
"227",17,0,8,"tmax",0.2,NA
"228",17,0,8,"tlast",8,NA
"229",17,0,8,"clast.obs",367.302425396808,NA
"230",17,0,8,"lambda.z",0.109644422010961,NA
"231",17,0,8,"r.squared",0.999903219694954,NA
"232",17,0,8,"adj.r.squared",0.999901491475221,NA
"233",17,0,8,"lambda.z.time.first",2.3,NA
"234",17,0,8,"lambda.z.n.points",58,NA
"235",17,0,8,"clast.pred",367.448648722302,NA
"236",17,0,8,"half.life",6.32177330909411,NA
"237",17,0,8,"span.ratio",0.901645744209198,NA
"238",17,0,8,"aucinf.obs",8318.69581025345,NA
"239",18,0,8,"auclast",3812.620906701,NA
"240",18,0,8,"cmax",1223.55417171545,NA
"241",18,0,8,"tmax",0.2,NA
"242",18,0,8,"tlast",8,NA
"243",18,0,8,"clast.obs",231.672914952078,NA
"244",18,0,8,"lambda.z",0.138547766260017,NA
"245",18,0,8,"r.squared",0.999920365249887,NA
"246",18,0,8,"adj.r.squared",0.999918595588773,NA
"247",18,0,8,"lambda.z.time.first",3.4,NA
"248",18,0,8,"lambda.z.n.points",47,NA
"249",18,0,8,"clast.pred",231.679974966752,NA
"250",18,0,8,"half.life",5.00294735361591,NA
"251",18,0,8,"span.ratio",0.919458006424018,NA
"252",18,0,8,"aucinf.obs",5484.77283816766,NA
"253",19,0,8,"auclast",4510.0185464636,NA
"254",19,0,8,"cmax",1490.85173586699,NA
"255",19,0,8,"tmax",0.2,NA
"256",19,0,8,"tlast",8,NA
"257",19,0,8,"clast.obs",309.549393111293,NA
"258",19,0,8,"lambda.z",0.111119406984867,NA
"259",19,0,8,"r.squared",0.999917599353949,NA
"260",19,0,8,"adj.r.squared",0.999915372309461,NA
"261",19,0,8,"lambda.z.time.first",4.2,NA
"262",19,0,8,"lambda.z.n.points",39,NA
"263",19,0,8,"clast.pred",309.226847284365,NA
"264",19,0,8,"half.life",6.23785888863088,NA
"265",19,0,8,"span.ratio",0.609183386133642,NA
"266",19,0,8,"aucinf.obs",7295.75509339684,NA
"267",20,0,8,"auclast",4189.68331818846,NA
"268",20,0,8,"cmax",1491.55874564844,NA
"269",20,0,8,"tmax",0.2,NA
"270",20,0,8,"tlast",8,NA
"271",20,0,8,"clast.obs",262.522815822877,NA
"272",20,0,8,"lambda.z",0.124066010266599,NA
"273",20,0,8,"r.squared",0.999921942843095,NA
"274",20,0,8,"adj.r.squared",0.999919577474704,NA
"275",20,0,8,"lambda.z.time.first",4.6,NA
"276",20,0,8,"lambda.z.n.points",35,NA
"277",20,0,8,"clast.pred",262.201598401918,NA
