"","id","start","end","PPTESTCD","PPORRES","exclude"
"147",11,0,24,"r.squared",0.999909551305215,NA
"148",11,0,24,"adj.r.squared",0.999900506435736,NA
"149",11,0,24,"lambda.z.time.first",22.9,NA
"150",11,0,24,"lambda.z.n.points",12,NA
"151",11,0,24,"clast.pred",3.26043717621937e-05,NA
"152",11,0,24,"half.life",64.2792552222404,NA
"153",11,0,24,"span.ratio",0.017112830511132,NA
"154",11,0,24,"aucinf.obs",0.264270420777207,NA
"155",12,0,24,"auclast",0.234873941202371,NA
"156",12,0,24,"cmax",0.164761373212793,NA
"157",12,0,24,"tmax",0.2,NA
"158",12,0,24,"tlast",24,NA
"159",12,0,24,"clast.obs",5.30142865035817e-05,NA
"160",12,0,24,"lambda.z",0.0207352737520632,NA
"161",12,0,24,"r.squared",0.999911388985619,NA
"162",12,0,24,"adj.r.squared",0.99990769686002,NA
"163",12,0,24,"lambda.z.time.first",21.5,NA
"164",12,0,24,"lambda.z.n.points",26,NA
"165",12,0,24,"clast.pred",5.3000824657556e-05,NA
"166",12,0,24,"half.life",33.4284074976813,NA
"167",12,0,24,"span.ratio",0.0747866915339418,NA
"168",12,0,24,"aucinf.obs",0.237430661076797,NA
"169",13,0,24,"auclast",0.457000440488986,NA
"170",13,0,24,"cmax",0.348812147047289,NA
"171",13,0,24,"tmax",0.2,NA
"172",13,0,24,"tlast",24,NA
"173",13,0,24,"clast.obs",0.000135165482123785,NA
"174",13,0,24,"lambda.z",0.0203036190772305,NA
"175",13,0,24,"r.squared",0.999907510122825,NA
"176",13,0,24,"adj.r.squared",0.999904320816715,NA
"177",13,0,24,"lambda.z.time.first",21,NA
"178",13,0,24,"lambda.z.n.points",31,NA
"179",13,0,24,"clast.pred",0.000135124961670107,NA
"180",13,0,24,"half.life",34.1390950018992,NA
"181",13,0,24,"span.ratio",0.0878757916644571,NA
"182",13,0,24,"aucinf.obs",0.463657651777754,NA
"183",14,0,24,"auclast",0.234560505604377,NA
"184",14,0,24,"cmax",0.16191744885879,NA
"185",14,0,24,"tmax",0.2,NA
"186",14,0,24,"tlast",24,NA
"187",14,0,24,"clast.obs",7.5191138425413e-05,NA
"188",14,0,24,"lambda.z",0.0461920838535089,NA
"189",14,0,24,"r.squared",0.999907316145014,NA
"190",14,0,24,"adj.r.squared",0.999905109386562,NA
"191",14,0,24,"lambda.z.time.first",19.7,NA
"192",14,0,24,"lambda.z.n.points",44,NA
"193",14,0,24,"clast.pred",7.5119727912978e-05,NA
"194",14,0,24,"half.life",15.0057568902532,NA
"195",14,0,24,"span.ratio",0.286556688306273,NA
"196",14,0,24,"aucinf.obs",0.236188298337519,NA
"197",15,0,24,"auclast",0.515813209207756,NA
"198",15,0,24,"cmax",0.396095635472664,NA
"199",15,0,24,"tmax",0.2,NA
"200",15,0,24,"tlast",24,NA
"201",15,0,24,"clast.obs",8.22969223548169e-05,NA
"202",15,0,24,"lambda.z",0.0113420738364154,NA
"203",15,0,24,"r.squared",0.999911958165588,NA
"204",15,0,24,"adj.r.squared",0.99990566946313,NA
"205",15,0,24,"lambda.z.time.first",22.5,NA
"206",15,0,24,"lambda.z.n.points",16,NA
"207",15,0,24,"clast.pred",8.22900199491093e-05,NA
"208",15,0,24,"half.life",61.1129137895837,NA
"209",15,0,24,"span.ratio",0.0245447305157894,NA
"210",15,0,24,"aucinf.obs",0.523069106457392,NA
"211",16,0,24,"auclast",0.284912592558829,NA
"212",16,0,24,"cmax",0.199069182667405,NA
"213",16,0,24,"tmax",0.2,NA
"214",16,0,24,"tlast",24,NA
"215",16,0,24,"clast.obs",4.39093496204034e-05,NA
"216",16,0,24,"lambda.z",0.013575800868026,NA
"217",16,0,24,"r.squared",0.999910669808809,NA
"218",16,0,24,"adj.r.squared",0.99990471446273,NA
"219",16,0,24,"lambda.z.time.first",22.4,NA
"220",16,0,24,"lambda.z.n.points",17,NA
"221",16,0,24,"clast.pred",4.39046072786647e-05,NA
"222",16,0,24,"half.life",51.0575536057295,NA
"223",16,0,24,"span.ratio",0.0313371849414354,NA
"224",16,0,24,"aucinf.obs",0.288146976301436,NA
"225",17,0,24,"auclast",0.386064395957121,NA
"226",17,0,24,"cmax",0.286932345680812,NA
"227",17,0,24,"tmax",0.2,NA
"228",17,0,24,"tlast",24,NA
"229",17,0,24,"clast.obs",0.00011672168301959,NA
"230",17,0,24,"lambda.z",0.0275234618740001,NA
"231",17,0,24,"r.squared",0.99990417251777,NA
"232",17,0,24,"adj.r.squared",0.999900978268362,NA
"233",17,0,24,"lambda.z.time.first",20.9,NA
"234",17,0,24,"lambda.z.n.points",32,NA
"235",17,0,24,"clast.pred",0.000116671345272226,NA
"236",17,0,24,"half.life",25.1838661769043,NA
"237",17,0,24,"span.ratio",0.123094682056521,NA
"238",17,0,24,"aucinf.obs",0.390305202711516,NA
"239",18,0,24,"auclast",0.208565826272012,NA
"240",18,0,24,"cmax",0.146363007204248,NA
"241",18,0,24,"tmax",0.2,NA
"242",18,0,24,"tlast",24,NA
"243",18,0,24,"clast.obs",5.40325117199055e-05,NA
"244",18,0,24,"lambda.z",0.0202058170193468,NA
"245",18,0,24,"r.squared",0.999913168029654,NA
